enzymes	genes	shortNames	MWs	subSystems	Std	HiT	LpH	Osm
P06208	YNL104C	LEU4	68.40819	sce00290  Valine, leucine and isoleucine biosynthesis // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	0.00117041259056238	0.000741839376955907	0.000900105175332563	0.000554538420872714
P06633	YOR202W	HIS3	23.83295	sce00340  Histidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids	NaN	NaN	6.74523499242811e-05	NaN
P06700	YDL042C	SIR2	63.26128	sce00760  Nicotinate and nicotinamide metabolism // sce04213  Longevity regulating pathway - multiple species	NaN	NaN	NaN	NaN
P06738	YPR160W	GPH1	103.27412	sce00500  Starch and sucrose metabolism // sce01110  Biosynthesis of secondary metabolites	0.000697161779490718	0.000660693052425176	0.000767853575196754	9.17183590894241e-05
P06773	YHR144C	DCD1	35.64574	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism	NaN	NaN	NaN	NaN
P06776	YOR360C	PDE2	60.99913	sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism	NaN	NaN	NaN	NaN
P06785	YOR074C	CDC21	35.04694	sce00240  Pyrimidine metabolism // sce00670  One carbon pool by folate	NaN	2.28091719657338e-05	1.89650341075776e-05	4.09367422408453e-05
P07143	YOR065W	CYT1	34.05423	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	0.000443917301212793	0.00038391762826467	0.000444118112748545	0.000506882430028124
P07149	YKL182W	FAS1	228.68859	sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism // sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism	0.00372882973954924	0.00277782797801568	0.00295273000896092	0.00320728845688245
P07170	YDR226W	ADK1	24.2546	sce00230  Purine metabolism // sce00730  Thiamine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0.000436687671134002	0.00016126688286227	0.000295120900602515	0.000204174213066043
P07172	YIL116W	HIS5	42.64564	sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids	0.000258011294205794	0.000116562385605328	0.000150705310798149	NaN
P07236	YKL194C	MST1	54.0914	sce00970  Aminoacyl-tRNA biosynthesis	NaN	NaN	NaN	NaN
P07244	YGL234W	ADE5,7	86.06721	sce00230  Purine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0.00111484433484838	0.000861012941980316	0.00095120821278061	0.000935493136908947
P07245	YGR204W	ADE3	102.20412	sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate	0.00134139859784094	0.00125899592040673	0.00106649696052918	0.00116075345420764
P07246	YMR083W	ADH3	40.36903	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0.000567379263395716	0.000640059468470902	0.000495096126499961	0.000682491834930084
P07250	YDR173C	ARG82	40.35263	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast	NaN	NaN	NaN	NaN
P07251	YBL099W	ATP1	58.60746	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation	0.00859159151842165	0.00691056013168464	0.00735719524407678	0.00992922011200219
P07255	YDL067C	COX9	6.96313	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism // sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	4.03894489405373e-05	4.67203323959425e-05	5.76815759903905e-05	5.46855348481162e-05
P07256	YBL045C	COR1	50.22724	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	0.000654742181167133	0.000566247507433888	0.000655038361970546	0.000747610662898729
P07257	YPR191W	QCR2	40.47764	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	0.000527650300954184	0.000456333311502011	0.000527888990158198	0.000602492099366322
P07258	YOR303W	CPA1	45.36103	sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism	2.06008283937253e-05	NaN	NaN	7.10497265319821e-05
P07259	YJL130C	URA2	245.03829	sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism	0.00221470743858094	0.00179312250485661	0.0021555270090389	0.00165744213739993
P07262	YOR375C	GDH1	49.56931	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00910  Nitrogen metabolism	0.00165203343002926	0.00152645054747584	0.00308337313524089	0.00329592698356371
P07263	YPR033C	HTS1	59.95193	sce00970  Aminoacyl-tRNA biosynthesis // sce00970  Aminoacyl-tRNA biosynthesis	0.000390432692203314	0.000276990064464204	0.000215703007749177	0.000292965377708424
P07264	YGL009C	LEU1	85.79356	sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	0.000745913220563083	0.000726277086377374	0.000694605919061928	0.000809498781850674
P07275	YHR037W	PUT2	64.43444	sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism	0.000338435972971388	0.000371713330985901	0.000321682970518052	0.000414414369998255
P07277	YMR208W	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome	0.000214358940602771	0.000291556303845348	0.000200111568622704	0.000111802374415914
P07283	YFL045C	SEC53	29.06246	sce00051  Fructose and mannose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00051  Fructose and mannose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0.00076023836241434	0.00076023836241434	0.000726314444998882	0.000651722821860351
P07284	YDR023W	SES1	53.30882	sce00970  Aminoacyl-tRNA biosynthesis	0.00059695329165332	0.000628566750855435	0.000739333923941388	0.000611532514964848
P07285	YDR354W	TRP4	41.37402	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids	0.000112023468667218	NaN	6.37018878296444e-05	2.0294890549361e-05
P07286	YBR243C	ALG7	50.36762	 // 	NaN	NaN	NaN	NaN
P07342	YMR108W	ILV2	74.93608	sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	0.000791701027569794	0.000672203825190839	0.000906324824370715	0.000711355021504773
P07347	YHR013C	ARD1	27.60292		1.21794725824222e-05	NaN	2.15622830417982e-05	NaN
P07702	YBR115C	LYS2	155.34394	sce00300  Lysine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids	0.000519858310903101	0.000590866426161575	0.000412248523935042	0.00049671999498416
P07806	YGR094W	VAS1	125.7682	sce00970  Aminoacyl-tRNA biosynthesis // sce00970  Aminoacyl-tRNA biosynthesis	0.000772214840635357	0.000745687538843125	0.000760429516387635	0.000757580394824734
P07807	YOR236W	DFR1	24.26075	sce00670  One carbon pool by folate // sce00790  Folate biosynthesis // sce00670  One carbon pool by folate // sce00790  Folate biosynthesis	NaN	NaN	NaN	NaN
P07991	YLR438W	CAR2	46.08557	sce00330  Arginine and proline metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0.00094194961868741	0.000952803617589748	0.000777640785440585	0.000326062122959772
P08004	YNL192W	CHS1	129.86921	sce00520  Amino sugar and nucleotide sugar metabolism	NaN	NaN	NaN	NaN
P08019	YIL099W	SGA1	61.46231	sce00500  Starch and sucrose metabolism	NaN	NaN	NaN	NaN
P08067	YEL024W	RIP1	23.36479	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	0.000304574043230566	0.000263407945553374	0.000304711821103166	0.000347774756096285
P08417	YPL262W	FUM1	53.15125	sce00020  Citrate cycle (TCA cycle) // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism	0.000594175905870432	0.000719424117140013	0.000650021941273628	0.00104649327854818
P08425	YPR047W	MSF1	54.82828	sce00970  Aminoacyl-tRNA biosynthesis	NaN	9.3011858099185e-06	NaN	NaN
P08431	YBR018C	GAL7	42.38467	sce00052  Galactose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce00052  Galactose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce00052  Galactose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism	NaN	NaN	NaN	NaN
P08432	YKL184W	SPE1	52.28467	sce00330  Arginine and proline metabolism // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	NaN	NaN	NaN	NaN
P08456	YER026C	CHO1	30.8043	sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00260  Glycine, serine and threonine metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites	2.53678002046845e-05	4.69860490660539e-05	1.06684725543958e-05	4.46533041185024e-05
