enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6C0B7	YALI0F26125g	YALI0_F26125g	Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0C8	YALI0F25817g	YALI0_F25817g	Other types of O-glycan biosynthesis // Various types of N-glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0D6	YALI0F25641g	YALI0_F25641g	Biosynthesis of secondary metabolites // Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0G0	YALI0F25047g	YALI0_F25047g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Purine metabolism	Inf	Inf	Inf	0.510608149356247	Inf	Inf
Q6C0G5	YALI0F24937g	YALI0_F24937g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0G7	YALI0F24893g	YALI0_F24893g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	0.990063195523118	Inf	0.990063195523118	Inf	0.990063195523118
Q6C0H4	YALI0F24673g	YALI0_F24673g	Oxidative phosphorylation // Sulfur metabolism	Inf	0.449380746090702	Inf	0.31061423493357	Inf	0.296109072459445
Q6C0I1	YALI0F24475g	YALI0_F24475g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0K3	YALI0F23947g	YALI0_F23947g	Amino sugar and nucleotide sugar metabolism // Galactose metabolism // Amino sugar and nucleotide sugar metabolism // Galactose metabolism // Amino sugar and nucleotide sugar metabolism // Galactose metabolism	Inf	Inf	Inf	0	Inf	Inf
Q6C0K8	YALI0F23837g	YALI0_F23837g	Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0L1	YALI0F23749g	YALI0_F23749g	Lysine degradation	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0L2	YALI0F23727g	COX10	Biosynthesis of secondary metabolites // Oxidative phosphorylation // Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0L8	YALI0F23573g	YALI0_F23573g	Inositol phosphate metabolism // Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0M3	YALI0F23463g	YALI0_F23463g	Purine metabolism	Inf	0.00473839346781701	Inf	0.00390480166289414	Inf	0.00394792296195917
Q6C0M4	YALI0F23441g	HER2	Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0N2	YALI0F23243g	YALI0_F23243g	Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0N3	YALI0F23221g	YALI0_F23221g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Vitamin B6 metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Vitamin B6 metabolism	Inf	0.000161030464778983	Inf	0.000286271494343737	Inf	0.000187922327592613
Q6C0P5	YALI0F22825g	YALI0_F22825g	 	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0P7	YALI0F22781g	YALI0_F22781g	Pyrimidine metabolism // Pyrimidine metabolism	Inf	0.38786291156012	Inf	0.518937736960459	Inf	0.463318673270665
Q6C0Q5	YALI0F22605g	YALI0_F22605g	Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0Q9	YALI0F22517g	YALI0_F22517g	Arginine and proline metabolism // Pyrimidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0W4	YALI0F21197g	YALI0_F21197g	Peroxisome	Inf	Inf	Inf	0	Inf	Inf
Q6C0X8	YALI0F20900g	YALI0_F20900g	Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0Y3	YALI0F20790g	YALI0_F20790g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	0	Inf	0
Q6C0Y7	YALI0F20702g	YALI0_F20702g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	Inf	0.0533584536425227	Inf	0.0993425365932562	Inf	0.0818122963106122
Q6C0Z3	YALI0F20570g	MCD4	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C0Z6	YALI0F20504g	CCP1	Sulfur metabolism	Inf	0	Inf	0	Inf	0
Q6C104	YALI0F20328g	YALI0_F20328g	Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C105	YALI0F20306g	YALI0_F20306g	Oxidative phosphorylation	Inf	1	Inf	1	Inf	1
Q6C109	YALI0F20218g	YALI0_F20218g	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C138	YALI0F19514g	YALI0_F19514g	 	Inf	Inf	Inf	Inf	Inf	Inf
Q6C140	YALI0F19470g	YALI0_F19470g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C141	YALI0F19448g	DUT1	Pyrimidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C158	YALI0F19052g	YALI0_F19052g	Biosynthesis of secondary metabolites // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C177	YALI0F18590g	YALI0_F18590g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions // Glycerolipid metabolism	Inf	Inf	Inf	0	Inf	0
Q6C181	YALI0F18502g	YALI0_F18502g	Starch and sucrose metabolism // Starch and sucrose metabolism	Inf	0	Inf	0	Inf	0
Q6C1A9	YALI0F17820g	YALI0_F17820g	Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Nitrogen metabolism	Inf	0.114549334405579	Inf	0.239082430072892	Inf	0.0665098760828239
Q6C1B7	YALI0F17644g	YALI0_F17644g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C1E0	YALI0F17138g	DPH5	 	Inf	Inf	Inf	0	Inf	0
Q6C1F3	YALI0F16819g	ENO	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis // RNA degradation // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis // RNA degradation	Inf	0.00971972958755098	Inf	0.00898422196488828	Inf	0.0127166936436748
Q6C1F6	YALI0F16709g	YALI0_F16709g	Folate biosynthesis // Thiamine metabolism	Inf	Inf	Inf	0	Inf	Inf
Q6C1H2	YALI0F16291g	YALI0_F16291g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C1H5	YALI0F16181g	YALI0_F16181g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	Inf	Inf	Inf	0	Inf	0
Q6C1I4	YALI0F15983g	YALI0_F15983g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C1K0	YALI0F15631g	YALI0_F15631g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	Inf	0	Inf	0	Inf	0
Q6C1K2	YALI0F15587g	YALI0_F15587g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	Inf	0.0154465171171938	Inf	0.0141514980374904	Inf	0.00156857110847315
Q6C1K9	YALI0F15345g	YALI0_F15345g	Autophagy - yeast // Sphingolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C1R8	YALI0F14025g	YALI0_F14025g	Autophagy - yeast // Phosphatidylinositol signaling system // Autophagy - yeast // Phosphatidylinositol signaling system // Autophagy - yeast // Phosphatidylinositol signaling system // Autophagy - yeast // Phosphatidylinositol signaling system	Inf	Inf	Inf	Inf	Inf	Inf
Q6C1S2	YALI0F13937g	YALI0_F13937g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C1T4	YALI0F13541g	IPP1	Oxidative phosphorylation // Oxidative phosphorylation	Inf	0.0118094178264884	Inf	0.0116220695451802	Inf	0.0149129884778185
Q6C1T8	YALI0F13453g	YALI0_F13453g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism	Inf	0.0922318336934778	Inf	0.0198426211017735	Inf	0.0484919471578314
Q6C1X0	YALI0F12749g	YALI0_F12749g	  //   //   //   //   //  	Inf	Inf	Inf	Inf	Inf	Inf
Q6C1X5	YALI0F12639g	ARO1	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	0.0982237523608343	Inf	0.157641217620372	Inf	0.061603930713731
Q6C1Z1	YALI0F12199g	YALI0_F12199g	Riboflavin metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C203	YALI0F11935g	YALI0_F11935g	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C211	YALI0F11759g	YALI0_F11759g	Cysteine and methionine metabolism	Inf	0.0284092355776048	Inf	0.0512078752290788	Inf	0.0302689695287624
Q6C216	YALI0F11649g	GPI18	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C219	YALI0F11583g	YALI0_F11583g	Longevity regulating pathway - multiple species // Nicotinate and nicotinamide metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C231	YALI0F11297g	YALI0_F11297g	Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	0.99
Q6C234	YALI0F11231g	YALI0_F11231g	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C246	YALI0F10923g	YALI0_F10923g	Pentose and glucuronate interconversions	Inf	Inf	Inf	0	Inf	Inf
Q6C282	YALI0F10010g	YALI0_F10010g	  // Glycerolipid metabolism // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism // Steroid biosynthesis // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism // Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C284	YALI0F09966g	YALI0_F09966g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Carbon metabolism // Glycine, serine and threonine metabolism	Inf	0.130048224636277	Inf	0.201538415312554	Inf	0.23247310610423
Q6C296	YALI0F09625g	YALI0_F09625g	Pantothenate and CoA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C297	YALI0F09603g	YALI0_F09603g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fatty acid degradation // Gluconeogenesis // Glycolysis // Tyrosine metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	Inf	1	Inf	1	Inf	1
Q6C299	YALI0F09559g	YALI0_F09559g	Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C2A4	YALI0F09449g	YALI0_F09449g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C2A7	YALI0F09405g	YALI0_F09405g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	Inf	Inf	Inf	Inf	Inf	Inf
Q6C2B0	YALI0F09339g	URA6	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism //   //   //   //   //  	Inf	Inf	Inf	Inf	Inf	Inf
Q6C2B3	YALI0F09273g	YALI0_F09273g	Carbon metabolism // Fructose and mannose metabolism // Glycerolipid metabolism	Inf	0	Inf	0	Inf	0
Q6C2B4	YALI0F09251g	YALI0_F09251g	Purine metabolism	Inf	Inf	Inf	0	Inf	Inf
Q6C2B5	YALI0F09229g	YALI0_F09229g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Pyrimidine metabolism	Inf	0.00110506119901283	Inf	0.00274280828862749	Inf	0.00135863866968059
Q6C2C1	YALI0F09097g	YALI0_F09097g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
