rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP
y000145	adenosylmethionine decarboxylase	YALI0E20361g	Arginine and proline metabolism//Cysteine and methionine metabolism	0	0	0	0	0	0	0	0	0
y000146	adenosylmethionine-8-amino-7-oxononanoate transaminase	YALI0A08734g or YALI0C05709g	Biotin metabolism	0	0	0	0	0	0	0	0	0
y000147	adenylate cyclase	YALI0B18759g	Longevity regulating pathway - multiple species//Meiosis - yeast//Purine metabolism	0	0	0	0	0	0	0	0	0
y000148	adenylate kinase	YALI0B00704g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Purine metabolism//Thiamine metabolism	0.371625315599741	0.375343845510049	0.196565230509989	0.335024358566858	0.198548570346231	0.196565230509991	0.196675230509991	0.198548570346238	0.196565230509998
y000149	adenylate kinase	YALI0F26521g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Purine metabolism//Thiamine metabolism	0	0	0	0	0	0	0	0	0
y000150	adenylate kinase (GTP)	YALI0F26521g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Purine metabolism//Thiamine metabolism	0	0	0	0	0	0	0	0	0
y000151	adenylosuccinate lyase (AICAR)	YALI0B17402g	Alanine, aspartate and glutamate metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Purine metabolism	0.0271405999983845	0.0274121640933295	0.0244675529999945	0.0244675529999903	0.0247146752852999	0.0244675529999956	0.0244675529999957	0.0247146752853035	0.0244675529999992
y000152	adenylosuccinate lyase	YALI0B17402g	Alanine, aspartate and glutamate metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Purine metabolism	0.0290594082532762	0.0293491633958951	0.0261973799999945	0.0261973799999903	0.0264610645389089	0.0261973799999956	0.0261973799999957	0.0264610645389125	0.0261973799999992
y000153	adenylosuccinate synthase	YALI0E28963g	Alanine, aspartate and glutamate metabolism//Purine metabolism	0.0290594082532762	0.0293491633958951	0.0261973799999945	0.0261973799999903	0.0264610645389089	0.0261973799999956	0.0261973799999957	0.0264610645389125	0.0261973799999992
y000154	adenylyl-sulfate kinase	YALI0E00418g	Purine metabolism//Sulfur metabolism	0.0216281855320171	0.0218432490896232	0.01949805	0.01949805	0.019693768306212	0.01949805	0.01949805	0.019693768306212	0.01949805
y000155	ADP-ribose 2,3-cyclic phosphodiesterase	YALI0A20295g		0	0	0	0	0	0	0	0	0
y000156	alanine glyoxylate aminotransferase	YALI0E16643g	Alanine, aspartate and glutamate metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Glycine, serine and threonine metabolism//Glyoxylate and dicarboxylate metabolism//Peroxisome	0	0	0	0	0	0	0	0	0
y000157	alanyl-tRNA synthetase	YALI0B04180g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000163	alcohol dehydrogenase (ethanol to acetaldehyde)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0.662069922817134
y000164	alcohol dehydrogenase (glycerol, NADP)	YALI0A15906g or YALI0B07117g or YALI0B21780g or YALI0C09119g or YALI0C13508g or YALI0D04092g or YALI0D07634g or YALI0E18348g or YALI0F06974g or YALI0F18590g	Pentose and glucuronate interconversions	0	0	0	0	0	0	0	0	0
y000165	mitochondrial alcohol dehydrogenase	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0.673069922817134
y000166	aldehyde dehydrogenase (2-methylbutanol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g or YALI0F09603g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000167	aldehyde dehydrogenase (2-methylbutanol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000168	aldehyde dehydrogenase (2-methylbutanol, NADP)	YALI0A15906g or YALI0B07117g or YALI0B21780g or YALI0C09119g or YALI0C13508g or YALI0D04092g or YALI0E18348g or YALI0F06974g or YALI0F18590g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Pentose and glucuronate interconversions	0	0	0	0	0	0	0	0	0
y000169	aldehyde dehydrogenase (2-phenylethanol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g or YALI0F09603g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000170	aldehyde dehydrogenase (2-phenylethanol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000172	aldehyde dehydrogenase (3-aminopropanal, NAD)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Biosynthesis of secondary metabolites//Gluconeogenesis//Glycolysis//Histidine metabolism//Phenylalanine metabolism//Tyrosine metabolism//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000173	aldehyde dehydrogenase (acetaldehyde, NADP)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Arginine and proline metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Histidine metabolism//Lysine degradation//Pyruvate metabolism//Tryptophan metabolism//Valine, leucine and isoleucine degradation//beta-Alanine metabolism	0.153463582758632	0.155008186425097	0	0.138349128056878	0	0	0	0	0
y000174	aldehyde dehydrogenase (acetylaldehyde, NAD)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Arginine and proline metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Histidine metabolism//Lysine degradation//Pyruvate metabolism//Tryptophan metabolism//Valine, leucine and isoleucine degradation//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000175	aldehyde dehydrogenase (acetylaldehyde, NADP)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Arginine and proline metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Histidine metabolism//Lysine degradation//Pyruvate metabolism//Tryptophan metabolism//Valine, leucine and isoleucine degradation//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000176	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Arginine and proline metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Histidine metabolism//Lysine degradation//Pyruvate metabolism//Tryptophan metabolism//Valine, leucine and isoleucine degradation//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000177	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Arginine and proline metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Histidine metabolism//Lysine degradation//Pyruvate metabolism//Tryptophan metabolism//Valine, leucine and isoleucine degradation//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000178	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Arginine and proline metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Histidine metabolism//Lysine degradation//Pyruvate metabolism//Tryptophan metabolism//Valine, leucine and isoleucine degradation//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000179	aldehyde dehydrogenase (isoamyl alcohol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g or YALI0F09603g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000180	aldehyde dehydrogenase (isoamyl alcohol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000182	aldehyde dehydrogenase (isobutyl alcohol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g or YALI0F09603g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000183	aldehyde dehydrogenase (isobutyl alcohol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000185	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Biosynthesis of secondary metabolites//Gluconeogenesis//Glycolysis//Histidine metabolism//Phenylalanine metabolism//Tyrosine metabolism//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000186	aldehyde dehydrogenase (tryptophol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g or YALI0F09603g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000187	aldehyde dehydrogenase (tryptophol, NAD)	YALI0A15147g or YALI0A16379g or YALI0D25630g or YALI0E07766g or YALI0E17787g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycolysis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000188	alkaline phosphatase (dihydroneopterin)	YALI0F16709g	Folate biosynthesis//Thiamine metabolism	0	0	0	0	0	0	0	0	0
y000189	allantoate amidinohydrolase	YALI0D18337g	Purine metabolism	0	0	0	0	0	0	0	0	0
y000190	allantoinase, reaction	YALI0F23243g	Purine metabolism	0	0	0	0	0	0	0	0	0
y000191	allophanate hydrolase	YALI0B14619g or YALI0E07271g or YALI0E35156g	Arginine biosynthesis//Atrazine degradation	0	0	0	0	0	0	0	0	0
y000192	alpha 1,2-mannosyltransferase	YALI0A06589g or YALI0B01672g or YALI0E01892g or YALI0F25817g	Other types of O-glycan biosynthesis//Various types of N-glycan biosynthesis	0	0	0	0	0	0	0	0	0
y000193	alpha,alpha-trehalase	YALI0E07744g	Starch and sucrose metabolism	0	0	0	0	0	0	0	0	0
y000194	alpha,alpha-trehalase	YALI0D15598g	Starch and sucrose metabolism	0	0	0	0	0	0	0	0	0
y000195	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	YALI0E14685g and YALI0D14476g and YALI0E31086g	Starch and sucrose metabolism	0.000354924070268999	0.000358547073492787	0.000319968	0.000319968	0.00032326431673536	0.000319968	0.000319968	0.00032326431673536	0.000319968
y000199	amidase	YALI0F23441g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000201	Aminobutyraldehyde dehydrogenase	YALI0C03025g or YALI0D07942g or YALI0E00264g or YALI0F04444g	Arginine and proline metabolism//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Fatty acid degradation//Gluconeogenesis//Glycerolipid metabolism//Glycolysis//Histidine metabolism//Lysine degradation//Pyruvate metabolism//Tryptophan metabolism//Valine, leucine and isoleucine degradation//beta-Alanine metabolism	0	0	0	0	0	0	0	0	0
y000202	anthranilate phosphoribosyltransferase	YALI0D27170g	Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Phenylalanine, tyrosine and tryptophan biosynthesis	0.00521294728207592	0.00526477104983394	0.00469953	0.00469953	0.004746692253303	0.00469953	0.00469953	0.004746692253303	0.00469953
y000203	anthranilate synthase	YALI0E14751g and YALI0D11110g	Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Phenylalanine, tyrosine and tryptophan biosynthesis	0.00521294728207592	0.00526477104983394	0.00469953	0.00469953	0.004746692253303	0.00469953	0.00469953	0.004746692253303	0.00469953
y000204	Ap4A hydrolase	YALI0E32736g	Purine metabolism	0	0	0	0	0	0	0	0	0
y000205	arabinose reductase	YALI0D07634g	Pentose and glucuronate interconversions	0	0	0	0	0	0	0	0	0
y000206	arginase	YALI0E07535g	Arginine and proline metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0
y000207	argininosuccinate lyase	YALI0D26367g	Alanine, aspartate and glutamate metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites	0.0253992537786252	0.0256518259381934	0.02289771	0.02289771	0.023127562872414	0.02289771	0.02289771	0.023127562872414	0.02289771
y000208	argininosuccinate synthase		Alanine, aspartate and glutamate metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites	0.0253992537786252	0.0256518259381934	0.02289771	0.02289771	0.023127562872414	0.02289771	0.02289771	0.023127562872414	0.02289771
y000209	arginyl-tRNA synthetase	YALI0E17985g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000210	arginyl-tRNA synthetase	YALI0E17985g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000211	asparagine synthase (glutamine-hydrolysing)	YALI0A13387g	Alanine, aspartate and glutamate metabolism//Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0
y000212	Asparaginyl-tRNA synthetase	YALI0E05005g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000213	asparaginyl-tRNA synthetase, miotchondrial	YALI0E04939g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000214	aspartate carbamoyltransferase	YALI0C23969g or YALI0D07370g or YALI0E09493g	Alanine, aspartate and glutamate metabolism//Pyrimidine metabolism	0.0217501906811721	0.0219678192836231	0.019608039	0.019608039	0.0198060801939	0.019608039	0.019608039	0.0198060801939	0.019608039
y000215	aspartate kinase	YALI0D11704g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Cysteine and methionine metabolism//Glycine, serine and threonine metabolism//Lysine biosynthesis//Monobactam biosynthesis	0.0720939517733904	0.0728108302987439	0.0649935	0.0649935	0.06564589435404	0.0649935	0.0649935	0.06564589435404	0.0649935
y000216	aspartate transaminase	YALI0B02178g or YALI0F29337g	2-Oxocarboxylic acid metabolism//Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Cysteine and methionine metabolism//Phenylalanine metabolism//Phenylalanine, tyrosine and tryptophan biosynthesis//Tyrosine metabolism	2.62420655414961	2.65041955692456	0.522181165393725	4.18313198250845	0	0.544626891840732	6.2503536710089	0	-0.209865918564793
y000217	aspartate transaminase	YALI0B02178g or YALI0F29337g	2-Oxocarboxylic acid metabolism//Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Cysteine and methionine metabolism//Phenylalanine metabolism//Phenylalanine, tyrosine and tryptophan biosynthesis//Tyrosine metabolism	2.85710329250926	2.88563597706183	0.732047083958508	4.39309098450843	0.212069992929795	0.754492810405518	6.4603126730089	0.212069992929802	0
y000218	aspartate transaminase	YALI0B02178g or YALI0F29337g	2-Oxocarboxylic acid metabolism//Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Cysteine and methionine metabolism//Phenylalanine metabolism//Phenylalanine, tyrosine and tryptophan biosynthesis//Tyrosine metabolism	0	0	-9.30834352051712e-05	0	0	-9.30834352050047e-05	0	0	-9.3083435205047e-05
y000219	aspartate-semialdehyde dehydrogenase	YALI0D13596g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Cysteine and methionine metabolism//Glycine, serine and threonine metabolism//Lysine biosynthesis//Monobactam biosynthesis	0.0720939517733904	0.0728108302987439	0.0649935	0.0649935	0.06564589435404	0.0649935	0.0649935	0.06564589435404	0.0649935
y000220	Aspartyl-tRNA synthetase	YALI0D22264g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000221	Aspartyl-tRNA synthetase	YALI0F26433g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000222	ATP adenylyltransferase	YALI0F30349g	Purine metabolism	0	0	0	0	0	0	0	0	0
y000225	ATP phosphoribosyltransferase	YALI0C05170g	Biosynthesis of amino acids//Biosynthesis of secondary metabolites//Histidine metabolism	0.0164152382499412	0.0165784780397892	0.01479852	0.01479852	0.014947076052909	0.01479852	0.01479852	0.014947076052909	0.01479852
y000226	ATP synthase	NP_075432 and NP_075433 and NP_075437 and YALI0F03179g and YALI0F02893g and YALI0D22022g and YALI0D12584g and YALI0D11814g and YALI0B06831g and YALI0F04774g and YALI0B03982g and YALI0D17490g and YALI0F20306g and YALI0E32164g	Oxidative phosphorylation	10.1241479365695	10.2256424990263	8.35531968431003	15.1837449495134	8.75996100051394	7.91754528431	22.7282251369389	8.75979755631061	6.8328985316919
y000227	ATPase, cytosolic	YALI0B22066g	Oxidative phosphorylation//Purine metabolism//Pyrimidine metabolism	0	0	0	0	0	0	0	0	0
y000228	beta-1,4 mannosyltransferase	YALI0E34133g	N-Glycan biosynthesis//Various types of N-glycan biosynthesis	0	0	0	0	0	0	0	0	0
y000229	biotin synthase	YALI0D15400g	Biotin metabolism	0	0	0	0	0	0	0	0	0
y000230	biotin-[acetyl-CoA-carboxylase] ligase	YALI0E30591g	Biotin metabolism	0	0	0	0	0	0	0	0	0
y000231	C-14 sterol reductase	YALI0B23298g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Steroid biosynthesis	0.00239363011264852	0.0024175803567561	0.00215788419	0.00215788419	0.002179678820319	0.00215788419	0.00215788419	0.002179678820319	0.00215788419
y000233	C-22 sterol desaturase (NADP)	YALI0A18062g	Biosynthesis of antibiotics//Steroid biosynthesis	0.00239363011264852	0.0024175803567561	0.00215788419	0.00215788419	0.002179678820319	0.00215788419	0.00215788419	0.002179678820319	0.00215788419
y000234	C-3 sterol dehydrogenase	YALI0C22165g	Biosynthesis of antibiotics//Steroid biosynthesis	0.00239363011264852	0.0024175803567561	0.00215788419	0.00215788419	0.002179678820319	0.00215788419	0.00215788419	0.002179678820319	0.00215788419
