enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6C0A1	YALI0F26521g	ADK2	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Thiamine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Thiamine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Thiamine metabolism	0	0	0	0	0	0
Q6C0A4	YALI0F26455g	YALI0_F26455g	Tryptophan metabolism	0	0	0	0	0	0
Q6C0A5	YALI0F26433g	YALI0_F26433g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C0B4	YALI0F26191g	YALI0_F26191g	Alanine, aspartate and glutamate metabolism // Butanoate metabolism // Lysine degradation // Nicotinate and nicotinamide metabolism // Tyrosine metabolism	0	0	0	0	0	0
Q6C0B7	YALI0F26125g	YALI0_F26125g	Purine metabolism	0	0	0	0	0	0
Q6C0C8	YALI0F25817g	YALI0_F25817g	Other types of O-glycan biosynthesis // Various types of N-glycan biosynthesis	0	0	0	0	0	0
Q6C0D6	YALI0F25641g	YALI0_F25641g	Biosynthesis of secondary metabolites // Cysteine and methionine metabolism	0	0	0	0	0	0
Q6C0G0	YALI0F25047g	YALI0_F25047g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Purine metabolism	0	0	0	1.46631623217903e-07	0	0
Q6C0G5	YALI0F24937g	YALI0_F24937g	MAPK signaling pathway - yeast // Pentose and glucuronate interconversions // Propanoate metabolism // Pyruvate metabolism	0	0	0	0	0	0
Q6C0G7	YALI0F24893g	YALI0_F24893g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis	6.55779881967316e-05	5.853734568e-05	5.91247987071422e-05	5.853734568e-05	5.91247987071422e-05	5.853734568e-05
Q6C0H4	YALI0F24673g	YALI0_F24673g	Oxidative phosphorylation // Sulfur metabolism	7.44338886032669e-06	6.8018730373769e-06	7.14223893015749e-06	6.15059131660409e-06	7.14131939513496e-06	5.62873782218554e-06
Q6C0I1	YALI0F24475g	YALI0_F24475g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6C0K3	YALI0F23947g	YALI0_F23947g	Amino sugar and nucleotide sugar metabolism // Galactose metabolism // Amino sugar and nucleotide sugar metabolism // Galactose metabolism // Amino sugar and nucleotide sugar metabolism // Galactose metabolism	2.80465120053707e-08	0	0	0	0	0
Q6C0K8	YALI0F23837g	YALI0_F23837g	Glycerophospholipid metabolism	1.27686174012701e-05	1.13970141846e-05	1.15121240278645e-05	1.13970141846e-05	1.15121240278645e-05	1.13970141846e-05
Q6C0L1	YALI0F23749g	YALI0_F23749g	Lysine degradation	0	0	0	0	0	0
Q6C0L2	YALI0F23727g	COX10	Biosynthesis of secondary metabolites // Oxidative phosphorylation // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0
Q6C0L8	YALI0F23573g	YALI0_F23573g	Inositol phosphate metabolism // Inositol phosphate metabolism	0	0	0	0	0	0
Q6C0M3	YALI0F23463g	YALI0_F23463g	Purine metabolism	7.84647479923959e-08	7.003607499207e-08	7.07434393494899e-08	7.003607499207e-08	7.07434393494899e-08	7.003607499207e-08
Q6C0M4	YALI0F23441g	HER2	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C0N2	YALI0F23243g	YALI0_F23243g	Purine metabolism // Purine metabolism	0	0	0	0	0	0
Q6C0N3	YALI0F23221g	YALI0_F23221g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Vitamin B6 metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Vitamin B6 metabolism	3.47002583146057e-09	3.09746672235e-09	3.12855859771427e-09	3.09746672235e-09	3.12855859771427e-09	3.09746672235e-09
Q6C0P5	YALI0F22825g	YALI0_F22825g	 	0	0	0	0	0	0
Q6C0P7	YALI0F22781g	YALI0_F22781g	Pyrimidine metabolism // Pyrimidine metabolism	2.46061543795863e-06	2.19629644839e-06	2.21847904251874e-06	2.19629644839e-06	2.21847904251874e-06	2.19629644839e-06
Q6C0Q5	YALI0F22605g	YALI0_F22605g	Purine metabolism	0	0	0	0	0	0
Q6C0Q9	YALI0F22517g	YALI0_F22517g	Arginine and proline metabolism // Pyrimidine metabolism	0	0	0	0	0	0
Q6C0W4	YALI0F21197g	YALI0_F21197g	Peroxisome	0	0	0	0	0	0
Q6C0X8	YALI0F20900g	YALI0_F20900g	Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis	0	0	0	0	0	0
Q6C0Y3	YALI0F20790g	YALI0_F20790g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0
Q6C0Y7	YALI0F20702g	YALI0_F20702g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	1.14070023460845e-06	3.38335562587916e-06	3.64561617658104e-06	2.69620308930848e-06	3.64594093204095e-06	3.50355813672613e-06
Q6C0Z3	YALI0F20570g	MCD4	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0
Q6C0Z6	YALI0F20504g	CCP1	Sulfur metabolism	0	0	0	0	0	0
Q6C104	YALI0F20328g	YALI0_F20328g	Glycerophospholipid metabolism	2.47112761640715e-07	2.20567941e-07	2.227956772041e-07	2.20567941e-07	2.227956772041e-07	2.20567941e-07
Q6C105	YALI0F20306g	YALI0_F20306g	Oxidative phosphorylation	0.000142023948668976	0.000116047035095382	0.000121667098336138	0.000109966786453782	0.000121664828259598	9.49021277066688e-05
Q6C109	YALI0F20218g	YALI0_F20218g	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C138	YALI0F19514g	YALI0_F19514g	 	0	0	3.9486615543845e-08	0	3.9486615543845e-08	0
Q6C140	YALI0F19470g	YALI0_F19470g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0
Q6C141	YALI0F19448g	DUT1	Pyrimidine metabolism	0	0	0	0	0	0
Q6C158	YALI0F19052g	YALI0_F19052g	Biosynthesis of secondary metabolites // Glycerophospholipid metabolism	0	0	0	0	0	0
Q6C177	YALI0F18590g	YALI0_F18590g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions // Glycerolipid metabolism	0	0	0	0	0	0
Q6C181	YALI0F18502g	YALI0_F18502g	Starch and sucrose metabolism // Starch and sucrose metabolism	0	0	0	0	0	0
Q6C1A9	YALI0F17820g	YALI0_F17820g	Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Nitrogen metabolism	6.28409387549825e-06	4.6733400322343e-06	3.6850687101367e-06	6.66258770372505e-06	3.68506871013677e-06	8.24752102091715e-06
Q6C1B7	YALI0F17644g	YALI0_F17644g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	1.75101885056254e-07	1.5630196824e-07	1.57871017270825e-07	1.5630196824e-07	1.57871017270825e-07	1.5630196824e-07
Q6C1E0	YALI0F17138g	DPH5	 	0	0	0	0	0	0
Q6C1F3	YALI0F16819g	ENO	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis // RNA degradation // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis // RNA degradation	1.29268548211328e-06	1.75030409946869e-06	1.79207512435504e-06	1.56537320202577e-06	1.79217382013725e-06	1.89496756628058e-06
Q6C1F6	YALI0F16709g	YALI0_F16709g	Folate biosynthesis // Thiamine metabolism	0	0	0	0	0	0
Q6C1H2	YALI0F16291g	YALI0_F16291g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C1H5	YALI0F16181g	YALI0_F16181g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6C1I4	YALI0F15983g	YALI0_F15983g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0
Q6C1K0	YALI0F15631g	YALI0_F15631g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6C1K2	YALI0F15587g	YALI0_F15587g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	1.96210358799704e-06	1.52245966430551e-06	4.56336443992687e-06	7.78269758287803e-07	7.10144628045957e-06	8.56292362199952e-08
Q6C1K9	YALI0F15345g	YALI0_F15345g	Autophagy - yeast // Sphingolipid metabolism	0	0	0	0	0	0
Q6C1R8	YALI0F14025g	YALI0_F14025g	Autophagy - yeast // Phosphatidylinositol signaling system // Autophagy - yeast // Phosphatidylinositol signaling system // Autophagy - yeast // Phosphatidylinositol signaling system // Autophagy - yeast // Phosphatidylinositol signaling system	0	0	0	0	0	0
Q6C1S2	YALI0F13937g	YALI0_F13937g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0
Q6C1T4	YALI0F13541g	IPP1	Oxidative phosphorylation // Oxidative phosphorylation	5.30861036441663e-07	3.25885701097126e-07	3.29195722552342e-07	3.25885701097127e-07	3.29195722552346e-07	3.25885701097131e-07
Q6C1T8	YALI0F13453g	YALI0_F13453g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism	3.47002583146057e-07	3.09746672235e-07	3.12855859771427e-07	3.09746672235e-07	3.12855859771427e-07	3.09746672235e-07
Q6C1X0	YALI0F12749g	YALI0_F12749g	  //   //   //   //   //  	0	0	0	0	0	0
Q6C1X5	YALI0F12639g	ARO1	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	8.35292084908208e-07	7.456108394592e-07	7.53095325732001e-07	7.456108394592e-07	7.53095325732001e-07	7.456108394592e-07
Q6C1Z1	YALI0F12199g	YALI0_F12199g	Riboflavin metabolism	0	0	0	0	0	0
Q6C203	YALI0F11935g	YALI0_F11935g	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	2.40613529632674e-08	0	0	0	0	0
Q6C211	YALI0F11759g	YALI0_F11759g	Cysteine and methionine metabolism	2.53279855770552e-06	2.2607256668238e-06	2.28355899605872e-06	2.2607256668238e-06	2.28355899605872e-06	2.2607256668238e-06
Q6C216	YALI0F11649g	GPI18	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0
Q6C219	YALI0F11583g	YALI0_F11583g	Longevity regulating pathway - multiple species // Nicotinate and nicotinamide metabolism	0	0	0	0	0	0
Q6C231	YALI0F11297g	YALI0_F11297g	Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis	3.22343241707361e-06	2.8771717270527e-06	2.90623116149593e-06	2.8771717270527e-06	2.90623116149593e-06	2.8771717270527e-06
Q6C234	YALI0F11231g	YALI0_F11231g	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C246	YALI0F10923g	YALI0_F10923g	Pentose and glucuronate interconversions	0	0	0	0	0	0
Q6C282	YALI0F10010g	YALI0_F10010g	  // Glycerolipid metabolism // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism // Steroid biosynthesis // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism // Steroid biosynthesis	0	0	0	0	0	0
Q6C284	YALI0F09966g	YALI0_F09966g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Carbon metabolism // Glycine, serine and threonine metabolism	4.85401782211996e-07	2.72857909638116e-07	9.79987425370194e-08	6.35260037732749e-07	9.79987425370241e-08	8.85753061110018e-07
Q6C296	YALI0F09625g	YALI0_F09625g	Pantothenate and CoA biosynthesis	0	0	0	0	0	0
Q6C297	YALI0F09603g	YALI0_F09603g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fatty acid degradation // Gluconeogenesis // Glycolysis // Tyrosine metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	0	1.00620064415281e-05	0	1.20522393363736e-05	0	8.07586991095094e-06
Q6C299	YALI0F09559g	YALI0_F09559g	Inositol phosphate metabolism	0	0	0	0	0	0
Q6C2A4	YALI0F09449g	YALI0_F09449g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0
Q6C2A7	YALI0F09405g	YALI0_F09405g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
