enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
W0TDV7	KLMA_60506	KLMA_60506	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	0	0	0	0	0	0	0	0
W0TDV8	KLMA_50609	KLMA_50609	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TDW1	KLMA_50347	KLMA_50347	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	2.4526567415721e-11	0	1.93485506551155e-11	0	1.93485506726621e-11	0	1.93485506620278e-11	0
W0TDW6	KLMA_50619	KLMA_50619	Drug metabolism - cytochrome P450	0	0	0	0	0	0	0	0
W0TDX2	KLMA_50362	KLMA_50362	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TDX5	KLMA_60279	KLMA_60279	Sulfur metabolism // Other reactions	2.35300921580806e-07	1.30508360261047e-07	1.85624499464647e-07	1.30508360261046e-07	1.85624499464647e-07	1.91458302966302e-07	1.85624499464647e-07	0
W0TDX8	KLMA_60284	KLMA_60284	Purine metabolism	0	0	0	0	0	0	0	0
W0TDY2	KLMA_60541	KLMA_60541	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Lysine degradation	4.15449862665975e-10	1.26135105542482e-05	0	0	4.92569441825295e-07	1.44794223456598e-05	3.2774063225904e-10	3.2125104e-10
W0TDY6	KLMA_60294	KLMA_60294	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TE02	KLMA_40290	KLMA_40290	Other reactions // Other reactions // Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TE06	KLMA_70014	KLMA_70014	Purine metabolism	0	0	0	0	0	0	0	0
W0TE11	KLMA_50412	KLMA_50412	Cysteine and methionine metabolism // Cysteine and methionine metabolism // Cysteine and methionine metabolism // Cysteine and methionine metabolism	0	0	0	0	0	0	0	0
W0TE16	KLMA_40310	KLMA_40310	Pentose and glucuronate interconversions // Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TE22	KLMA_70034	KLMA_70034	Fructose and mannose metabolism // Fructose and mannose metabolism	2.00857383069274e-06	2.163872836125e-06	1.58452635652806e-06	2.163872836125e-06	1.58452635652806e-06	1.44025892947572e-06	1.58452635652806e-06	1.20526200952463e-06
W0TE45	KLMA_60032	KLMA_60032	Cyanoamino acid metabolism	0	0	0	0	0	0	0	0
W0TE50	KLMA_60037	KLMA_60037	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Other reactions // Other reactions // Pyrimidine metabolism // Other reactions // Other reactions	0	4.01173521260587e-09	0	4.01173521260582e-09	0	3.90814209787232e-09	0	8.03467977309048e-10
W0TE54	KLMA_50452	KLMA_50452	Cysteine and methionine metabolism // Cysteine and methionine metabolism	0	0	0	0	0	0	0	0
W0TE67	KLMA_40365	KLMA_40365	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism	6.1708449653095e-09	4.77167172487023e-09	4.86806426538434e-09	4.77167172487005e-09	4.86806426538434e-09	4.77167172487034e-09	4.86806426538434e-09	4.60807007670937e-09
W0TE72	KLMA_50467	KLMA_50467	Riboflavin metabolism	2.61062130406759e-06	2.018690784e-06	2.05947035652758e-06	2.018690784e-06	2.05947035652758e-06	2.018690784e-06	2.05947035652758e-06	2.018690784e-06
W0TE79	KLMA_60067	KLMA_60067	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0TE83	KLMA_50477	KLMA_50477	Histidine metabolism // Histidine metabolism	5.29681544896772e-08	2.93782136734964e-08	4.17855871479701e-08	2.93782136734964e-08	4.17855871479701e-08	1.78964336848578e-07	4.17855871479701e-08	1.97479571171027e-07
W0TE86	KLMA_70104	KLMA_70104	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TE88	KLMA_60077	KLMA_60077	Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0TE93	KLMA_60082	KLMA_60082	Cysteine and methionine metabolism // Cysteine and methionine metabolism	0	0	0	0	0	0	0	0
W0TEA1	KLMA_50492	KLMA_50492	Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TEB9	KLMA_60419	KLMA_60419	N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TED6	KLMA_60434	KLMA_60434	Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	4.90987980505603e-09	2.72320893904198e-09	3.87331241680718e-09	2.72320893904198e-09	3.87331241680718e-09	3.99504920887559e-09	3.87331241680718e-09	4.40808514327966e-09
W0TED9	KLMA_70159	KLMA_70159	Fructose and mannose metabolism	0	0	0	0	0	0	0	0
W0TEE1	KLMA_40445	KLMA_40445	Terpenoid backbone biosynthesis	5.93619012032596e-06	6.39517170223396e-06	4.68294944367263e-06	6.39517170223396e-06	4.68294944367263e-06	4.25658245526442e-06	4.68294944367263e-06	3.56206583326428e-06
W0TEE2	KLMA_60439	KLMA_60439	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TEG0	KLMA_70179	KLMA_70179	Glyoxylate and dicarboxylate metabolism // Propanoate metabolism // Propanoate metabolism	0	0	0	0	0	0	0	0
W0TEG4	KLMA_40470	KLMA_40470	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Glutathione metabolism // Glutathione metabolism	0	1.92488732421084e-07	0	0	0	3.29282794292331e-07	0	3.11583407894004e-07
W0TEG5	KLMA_70184	KLMA_70184	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis	2.33389222977113e-09	1.82198658978622e-09	1.84116396164186e-09	1.82198658978622e-09	1.84116396164186e-09	1.21270178705318e-09	1.84116396164186e-09	1.01483376558539e-09
W0TEG9	KLMA_60167	KLMA_60167	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	1.77129605810996e-05	0	4.42244535779108e-07	2.03728876756657e-08	4.60984567400563e-07	5.48265157169831e-06	4.42257004822857e-07	0
W0TEH1	KLMA_60464	KLMA_60464	Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Drug metabolism - other enzymes // Drug metabolism - other enzymes	0	0	0	0	0	0	0	0
W0TEH6	KLMA_60469	KLMA_60469	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Tetracycline biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis	5.6069150543661e-07	6.0404242298084e-07	4.42319049815265e-07	6.0404242298084e-07	4.42319049815265e-07	4.0204649689038e-07	4.42319049815265e-07	3.36447397650107e-07
W0TEI0	KLMA_70199	KLMA_70199	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TEI6	KLMA_60187	KLMA_60187	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TEJ1	KLMA_60192	KLMA_60192	Oxidative phosphorylation	0	0	0	0	0	0	0	0
W0TEK0	KLMA_70219	KLMA_70219	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis	1.26359322229532e-08	1.43052579752506e-08	9.96825077605742e-09	1.43052579752506e-08	9.96825077605742e-09	9.52148166627217e-09	9.96825077605742e-09	7.96792846889032e-09
W0TEK8	KLMA_50592	KLMA_50592	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TEL3	KLMA_50597	KLMA_50597	Oxidative phosphorylation // Other reactions // Other reactions	0.000109685965098294	0.000106078574717	4.85088237450096e-05	7.20682602635947e-05	6.24293138089621e-05	0.000116632005700946	6.04990761449625e-05	7.65020448410832e-05
W0TEL7	KLMA_60222	KLMA_60222	Thiamine metabolism // Thiamine metabolism	0	0	0	0	0	0	0	0
W0TEM2	KLMA_60227	KLMA_60227	Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TEM5	KLMA_70249	KLMA_70249	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism // Purine metabolism // Purine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	7.05122408838066e-08	3.02149786680558e-08	5.56257890205243e-08	1.69720776880085e-10	5.56257890205334e-08	2.73032981333706e-08	5.56257890205411e-08	0
W0TEP4	KLMA_60252	KLMA_60252	Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation	0	0	0	0	0	0	0	0
W0TEP9	KLMA_60514	KLMA_60514	Biotin metabolism	0	0	0	0	0	0	0	0
W0TER0	KLMA_60529	KLMA_60529	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	0	0	0	0	0	0	0	0
W0TER8	KLMA_60282	KLMA_60282	Riboflavin metabolism // Riboflavin metabolism	2.07317030076129e-10	1.60310106e-10	1.63548530451306e-10	1.60310106e-10	1.63548530451306e-10	1.60310106e-10	1.63548530451306e-10	1.60310106e-10
W0TEU3	KLMA_70017	KLMA_70017	Valine, leucine and isoleucine biosynthesis	0	0	0	0	0	0	0	0
W0TEV0	KLMA_60317	KLMA_60317	Pentose and glucuronate interconversions	5.89078425972726e-07	6.36692951436964e-07	4.6643265645648e-07	6.36433891735779e-07	4.6643265645648e-07	3.7376519179718e-06	4.6643265645648e-07	3.54566052405757e-07
W0TEW3	KLMA_60327	KLMA_60327	Arginine and proline metabolism // Histidine metabolism	0	0	0	0	0	0	0	0
W0TEW4	KLMA_60040	KLMA_60040	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	2.96362156112914e-11	0	2.33794566202877e-11	0	2.33794566202877e-11	0	2.33794566186815e-11	0
W0TEW5	KLMA_70339	KLMA_70339	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TEX6	KLMA_70349	KLMA_70349	Riboflavin metabolism	8.15819157521121e-11	6.3084087e-11	6.4358448641487e-11	6.3084087e-11	6.4358448641487e-11	6.3084087e-11	6.4358448641487e-11	6.3084087e-11
W0TEY0	KLMA_60055	KLMA_60055	N-Glycan biosynthesis // N-Glycan biosynthesis // Transport reactions (facilitated diffusion) // N-Glycan biosynthesis // N-Glycan biosynthesis // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TEY1	KLMA_50020	KLMA_50020	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TEZ1	KLMA_60070	KLMA_60070	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TEZ4	KLMA_60075	KLMA_60075	Glycolysis / Gluconeogenesis	0	0	0	0	0	0	0	0
W0TEZ5	KLMA_60357	KLMA_60357	Other reactions	0	0	0	0	0	0	0	0
W0TEZ8	KLMA_70077	KLMA_70077	Valine, leucine and isoleucine biosynthesis	0	0	0	0	0	0	0	0
W0TF02	KLMA_70082	KLMA_70082	Fructose and mannose metabolism	1.02636313222425e-07	1.10571952491e-07	8.09678693173617e-08	1.10571952491e-07	8.09678693173617e-08	7.35959337656424e-08	8.09678693173617e-08	6.15878028650784e-08
W0TF09	KLMA_60090	KLMA_60090	Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TF11	KLMA_50050	KLMA_50050	Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	0	0	0	8.36396145644368e-07	0	1.06680974017964e-08	0	0
W0TF20	KLMA_70102	KLMA_70102	Inositol phosphate metabolism // Inositol phosphate metabolism // Nicotinate and nicotinamide metabolism // Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TF23	KLMA_60382	KLMA_60382	Pentose phosphate pathway	0	0	0	0	0	0	0	0
W0TF38	KLMA_60125	KLMA_60125	Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism	0	0	0	0	0	2.98471148065638e-07	0	0
W0TF41	KLMA_70404	KLMA_70404	Riboflavin metabolism	4.29512597773721e-08	3.321252e-08	3.388344611652e-08	3.321252e-08	3.388344611652e-08	3.321252e-08	3.388344611652e-08	3.321252e-08
W0TF43	KLMA_70127	KLMA_70127	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TF44	KLMA_60130	KLMA_60130	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	1.2123554775917e-08	6.72417546038568e-09	9.56404578398134e-09	0	9.56404578398134e-09	0	9.56404578398134e-09	0
W0TF55	KLMA_60412	KLMA_60412	Glycolysis / Gluconeogenesis // Fructose and mannose metabolism // Fructose and mannose metabolism // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TF59	KLMA_50095	KLMA_50095	Lipoic acid metabolism // Lipoic acid metabolism	0	0	0	0	0	0	0	0
W0TF60	KLMA_60417	KLMA_60417	Steroid biosynthesis	1.55194308093597e-05	1.67193810735538e-05	1.22429889207821e-05	1.67193810735538e-05	1.22429889207821e-05	1.11283054551465e-05	1.22429889207821e-05	9.31257812118282e-06
W0TF68	KLMA_70429	KLMA_70429	Propanoate metabolism // Propanoate metabolism	0	0	0	0	0	0	0	0
W0TF72	KLMA_60427	KLMA_60427	Purine metabolism	1.19076738610084e-07	1.28283615828104e-07	9.39374136483728e-08	8.04911792203141e-08	9.39374136483728e-08	1.06590499080295e-07	9.39374136483728e-08	3.29146177394593e-08
W0TF75	KLMA_70162	KLMA_70162	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	1.72351169723832e-09	9.55923418778328e-10	1.35964616701028e-09	9.55923418778328e-10	1.35964616701028e-09	1.40237535327697e-09	1.35964616701028e-09	1.54736265734801e-09
W0TF85	KLMA_60442	KLMA_60442	Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation	0	0	0	0	0	0	0	0
W0TF87	KLMA_60180	KLMA_60180	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TF96	KLMA_60452	KLMA_60452	Glycolysis / Gluconeogenesis // Carbon fixation in photosynthetic organisms // Methane metabolism	0	0	0	0	0	0	0	0
W0TFA2	KLMA_60462	KLMA_60462	Pyruvate metabolism // Pyruvate metabolism	0	0	0	0	0	0	0	0
W0TFA3	KLMA_70202	KLMA_70202	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TFA8	KLMA_70444	KLMA_70444	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Propanoate metabolism // Propanoate metabolism	1.9472270606682e-06	3.33103959521531e-07	9.87799585221463e-08	6.94505156329393e-08	1.0079980653898e-07	6.42545907431124e-07	9.87813024672023e-08	3.68609248766364e-07
W0TFC1	KLMA_60482	KLMA_60482	Pyruvate metabolism	0	0	0	0	0	0	0	0
W0TFD7	KLMA_80021	KLMA_80021	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TFE1	KLMA_80026	KLMA_80026	Amino sugar and nucleotide sugar metabolism // Amino sugar and nucleotide sugar metabolism	6.03825180721561e-07	6.50510922034908e-07	4.76346400101534e-07	6.50510922034908e-07	4.76346400101534e-07	4.32975611385761e-07	4.76346400101534e-07	3.62330026062688e-07
W0TFE9	KLMA_60260	KLMA_60260	Inositol phosphate metabolism // Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TFF3	KLMA_70262	KLMA_70262	Amino sugar and nucleotide sugar metabolism // Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0	0	0
W0TFF9	KLMA_80051	KLMA_80051	Glycolysis / Gluconeogenesis // Pentose phosphate pathway // Streptomycin biosynthesis // Pentose phosphate pathway // Streptomycin biosynthesis	1.65918686585868e-06	1.610189175834e-06	2.96648506347111e-06	2.873160539334e-06	2.06467898387111e-06	2.74678111621677e-07	2.17625586547111e-06	2.21303481616699e-06
W0TFG2	KLMA_60275	KLMA_60275	Glycerophospholipid metabolism // Glycerophospholipid metabolism	2.86739384047041e-08	3.08909140006975e-08	2.26203341163943e-08	3.08909140006975e-08	2.26203341163943e-08	4.07681861667049e-08	2.26203341163943e-08	1.72060226751617e-08
W0TFG9	KLMA_80061	KLMA_80061	Purine metabolism	1.06073167198982e-07	5.88328980007032e-08	8.36791391876428e-08	5.88328980007029e-08	8.36791391876428e-08	8.63090057010408e-08	8.36791391876428e-08	9.52319971229757e-08
W0TFH3	KLMA_80066	KLMA_80066	Pentose and glucuronate interconversions	0	0	0	0	0	0	0	0
W0TFH8	KLMA_60507	KLMA_60507	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TFH9	KLMA_50195	KLMA_50195	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TFJ7	KLMA_70307	KLMA_70307	Oxidative phosphorylation	0	4.71948756166527e-07	0	0	0	0	0	0
W0TFK2	KLMA_80101	KLMA_80101	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TFK4	KLMA_60527	KLMA_60527	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TFK5	KLMA_60320	KLMA_60320	Pentose phosphate pathway	0	0	0	2.32080080699689e-08	0	0	0	0
W0TFM2	KLMA_60335	KLMA_60335	Pyruvate metabolism // Pyruvate metabolism // Pyruvate metabolism	0	0	0	0	0	0	0	0
W0TFN3	KLMA_50250	KLMA_50250	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0TFP1	KLMA_50260	KLMA_50260	Other reactions // Other reactions	1.06691912551792e-13	0	0	0	0	0	0	0
W0TFP9	KLMA_80151	KLMA_80151	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TFQ0	KLMA_50270	KLMA_50270	Riboflavin metabolism // Riboflavin metabolism // Riboflavin metabolism	1.51045808528355e-08	1.1679778341e-08	1.19157215432665e-08	1.1679778341e-08	1.19157215432665e-08	1.1679778341e-08	1.19157215432665e-08	1.1679778341e-08
W0TFR6	KLMA_50290	KLMA_50290	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TFS0	KLMA_50295	KLMA_50295	Purine metabolism	0	0	0	0	0	0	0	0
W0TFS2	KLMA_70045	KLMA_70045	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TFS5	KLMA_70050	KLMA_70050	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TFS9	KLMA_70377	KLMA_70377	Folate biosynthesis // Aminobenzoate degradation // Aminobenzoate degradation // Other reactions	0	0	0	0	0	0	0	0
W0TFU0	KLMA_50315	KLMA_50315	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TFW1	KLMA_60415	KLMA_60415	Glycerolipid metabolism // Glycerolipid metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TFW6	KLMA_60420	KLMA_60420	Glycolysis / Gluconeogenesis // Nitrogen metabolism // Nitrogen metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycolysis / Gluconeogenesis	3.1647811514511e-13	9.60862044809712e-09	0	0	3.75225659064144e-10	1.10300199955264e-08	2.4966367033608e-13	0
W0TFW7	KLMA_80221	KLMA_80221	Pentose phosphate pathway // Pentose phosphate pathway	3.93841999516493e-06	0.000115628900396342	1.04555009552566e-05	3.02021974472734e-06	4.67432051787925e-06	8.19417956866315e-05	4.67432051787971e-06	6.06849067426908e-06
W0TFY3	KLMA_50360	KLMA_50360	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TFZ8	KLMA_60445	KLMA_60445	Synthesis and degradation of ketone bodies	3.44126013709777e-06	3.70733568209655e-06	2.71474580798465e-06	3.70733568209655e-06	2.71474580798465e-06	2.46757722152721e-06	2.71474580798465e-06	2.06496000115597e-06
