enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
P06115	YGR088W	CTT1	sce00380  Tryptophan metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce04011  MAPK signaling pathway - yeast // sce04146  Peroxisome // sce04213  Longevity regulating pathway - multiple species	0	0	0	0	0	0	0	0
P06168	YLR355C	ILV5	sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	7.65282671126239e-06	6.6651609374826e-06	7.96177984669439e-06	6.6651609374826e-06	7.96177984669439e-06	7.02406230826092e-06	7.96177984669439e-06	9.26706446806799e-06
P06169	YLR044C	PDC1	Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	2.29423823814167e-07	2.78429264027726e-07	1.18884242120258e-06	9.50549004942435e-07	5.65615794370104e-07	8.47752944843519e-07	3.33571378398956e-06	4.34269756945246e-06
P06174	YOR278W	HEM4	sce00860  Porphyrin and chlorophyll metabolism // sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0
P06182	YAL039C	CYC3	 // 	0	0	0	0	0	0	0	0
P06197	YPR113W	PIS1	sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system	4.51898783210443e-07	5.65894905119696e-07	4.85118640098344e-07	5.65894905119696e-07	4.85118640098344e-07	5.4064312491994e-07	4.85118640098344e-07	3.80227949621586e-07
P06208	YNL104C	LEU4	sce00290  Valine, leucine and isoleucine biosynthesis // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	7.23676063000603e-07	6.30279241203631e-07	7.52891671446576e-07	6.30279241203631e-07	7.52891671446576e-07	6.64218119163649e-07	7.52891671446576e-07	8.76323680088823e-07
P06633	YOR202W	HIS3	sce00340  Histidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids	2.23232257566552e-09	1.94422162215635e-09	2.32244392364175e-09	1.94422162215635e-09	2.32244392364175e-09	2.04891283844261e-09	2.32244392364175e-09	2.70319460876208e-09
P06700	YDL042C	SIR2	sce00760  Nicotinate and nicotinamide metabolism // sce04213  Longevity regulating pathway - multiple species	0	0	0	0	0	0	0	0
P06738	YPR160W	GPH1	sce00500  Starch and sucrose metabolism // sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0
P06773	YHR144C	DCD1	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism	6.93423749707576e-11	7.142045724e-11	7.2141803858124e-11	7.142045724e-11	7.2141803858124e-11	7.142045724e-11	7.2141803858124e-11	0
P06776	YOR360C	PDE2	sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism	0	0	0	0	0	0	0	0
P06785	YOR074C	CDC21	sce00240  Pyrimidine metabolism // sce00670  One carbon pool by folate	2.02250049874388e-09	2.083111668e-09	2.1041510958468e-09	2.083111668e-09	2.1041510958468e-09	2.083111668e-09	2.1041510958468e-09	2.083111668e-09
P07143	YOR065W	CYT1	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	1.23440699670704e-05	1.30088219989417e-05	1.04733886945459e-05	1.12737133761259e-05	1.09352387936314e-05	1.30414962472663e-05	9.36886056251545e-06	1.2504850082044e-05
P07149	YKL182W	FAS1	sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism // sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism	2.68371336480789e-06	3.25696052089563e-06	2.79205786154633e-06	3.25696052089563e-06	2.79205786154633e-06	3.11162602424463e-06	2.79205786154633e-06	2.20333863270938e-06
P07170	YDR226W	ADK1	sce00230  Purine metabolism // sce00730  Thiamine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0	3.64045763450602e-06	0	3.67298120210897e-06	0	3.7418251741997e-06	0	5.03778726455684e-06
P07172	YIL116W	HIS5	sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids	7.20100427370885e-10	6.27165104308955e-10	7.49171683425167e-10	6.27165104308955e-10	7.49171683425167e-10	6.60936294195006e-10	7.49171683425167e-10	8.71993866054918e-10
P07236	YKL194C	MST1	sce00970  Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
P07244	YGL234W	ADE5,7	sce00230  Purine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	7.40129851360228e-07	7.62310382697789e-07	7.70009717562806e-07	7.62310382697706e-07	7.70009717562664e-07	7.62310382698071e-07	7.70009717563317e-07	7.62310382698203e-07
P07245	YGR204W	ADE3	sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate // sce00670  One carbon pool by folate	1.37042795663974e-06	8.32847556844026e-07	1.38982568707182e-06	1.8248473292959e-06	1.46628463764998e-06	3.46191233394255e-07	9.22328313697119e-07	6.73929359147804e-08
P07246	YMR083W	ADH3	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0	0	0	0	0	0	0	0
P07250	YDR173C	ARG82	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast	0	0	0	0	0	0	0	0
P07251	YBL099W	ATP1	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation	4.77392657282418e-06	4.78793813801754e-06	4.10643339125021e-06	4.30933679765322e-06	4.28079644773281e-06	4.88429349049191e-06	3.65425798299209e-06	4.32140449867679e-06
P07255	YDL067C	COX9	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism // sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	3.91580706023869e-06	4.12668084065742e-06	3.32238633644589e-06	3.57626670547934e-06	3.46889521751959e-06	4.13704582178756e-06	2.97200602677697e-06	3.96681000424655e-06
P07256	YBL045C	COR1	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	1.23440699670704e-05	1.30088219989417e-05	1.04733886945459e-05	1.12737133761259e-05	1.09352387936314e-05	1.30414962472663e-05	9.36886056251545e-06	1.2504850082044e-05
P07257	YPR191W	QCR2	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	1.23440699670704e-05	1.30088219989417e-05	1.04733886945459e-05	1.12737133761259e-05	1.09352387936314e-05	1.30414962472663e-05	9.36886056251545e-06	1.2504850082044e-05
P07258	YOR303W	CPA1	sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism	3.12165547533516e-09	2.8917165705796e-09	3.24768018270557e-09	2.89171657057961e-09	3.24768018270557e-09	2.98711395263689e-09	3.24768018270557e-09	3.58331266185438e-09
P07259	YJL130C	URA2	sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism	1.00585173223312e-08	1.00364652921528e-08	1.04645908663667e-08	1.00364652921528e-08	1.04645908663667e-08	1.01318626742101e-08	1.04645908663667e-08	1.07280613834276e-08
P07262	YOR375C	GDH1	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00910  Nitrogen metabolism	6.7467599395777e-06	5.07214266142333e-06	6.92154133630272e-06	7.63347528657284e-06	7.12886693153225e-06	4.4202718767888e-06	5.6538784862342e-06	1.78034877644894e-06
P07263	YPR033C	HTS1	sce00970  Aminoacyl-tRNA biosynthesis // sce00970  Aminoacyl-tRNA biosynthesis	5.58072607619397e-08	4.8604840639724e-08	5.80602620179199e-08	4.8604840639724e-08	5.80602620179199e-08	5.12220833583443e-08	5.80602620179199e-08	6.7578892076778e-08
P07264	YGL009C	LEU1	sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	2.15310065311156e-06	1.87522389541447e-06	2.24002372386404e-06	1.87522389541447e-06	2.24002372386404e-06	1.97619976574877e-06	2.24002372386404e-06	2.60726198419913e-06
P07275	YHR037W	PUT2	sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce00330  Arginine and proline metabolism	0	0	0	0	0	0	0	0
P07277	YMR208W	ERG12	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce04146  Peroxisome	2.49421813928153e-07	3.04716927977772e-07	2.59491250277056e-07	3.06442350637174e-07	2.59491250277056e-07	2.8919073103058e-07	2.59491250277056e-07	2.04776718283614e-07
P07283	YFL045C	SEC53	sce00051  Fructose and mannose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00051  Fructose and mannose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	2.15546927814725e-05	2.6158775355367e-05	2.24248797292978e-05	2.6158775355367e-05	2.24248797292978e-05	2.49914991710572e-05	2.24248797292978e-05	1.76964504037024e-05
P07284	YDR023W	SES1	sce00970  Aminoacyl-tRNA biosynthesis	0	1.3940311555565e-06	0	1.3940311555565e-06	0	1.46909606356544e-06	0	1.93822425447939e-06
P07285	YDR354W	TRP4	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids	3.29729547240108e-07	2.87175402782194e-07	3.43041096202061e-07	2.87175402782194e-07	3.43041096202061e-07	3.02639042247031e-07	3.43041096202061e-07	3.99281127070749e-07
P07286	YBR243C	ALG7	 // 	0	0	0	0	0	0	0	0
P07342	YMR108W	ILV2	sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00290  Valine, leucine and isoleucine biosynthesis // sce00650  Butanoate metabolism // sce00660  C5-Branched dibasic acid metabolism // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	2.74943934019978e-06	2.39460179306056e-06	2.86043726774787e-06	2.39460179306056e-06	2.86043726774787e-06	2.52354479594659e-06	2.86043726774787e-06	3.32939135300533e-06
